,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
76,"Fri, Feb 10, 2023",10:30p,Milwaukee Bucks,,Los Angeles Clippers,,,,,Crypto.com Arena,
77,"Sat, Feb 11, 2023",6:00p,Philadelphia 76ers,,Brooklyn Nets,,,,,Barclays Center,
78,"Sat, Feb 11, 2023",7:00p,Denver Nuggets,,Charlotte Hornets,,,,,Spectrum Center,
79,"Sat, Feb 11, 2023",7:00p,Miami Heat,,Orlando Magic,,,,,Amway Center,
80,"Sat, Feb 11, 2023",7:00p,Indiana Pacers,,Washington Wizards,,,,,Capital One Arena,
81,"Sat, Feb 11, 2023",7:30p,San Antonio Spurs,,Atlanta Hawks,,,,,State Farm Arena,
82,"Sat, Feb 11, 2023",7:30p,Utah Jazz,,New York Knicks,,,,,Madison Square Garden (IV),
83,"Sat, Feb 11, 2023",8:00p,Chicago Bulls,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
84,"Sat, Feb 11, 2023",8:30p,Los Angeles Lakers,,Golden State Warriors,,,,,Chase Center,
85,"Sat, Feb 11, 2023",10:00p,Dallas Mavericks,,Sacramento Kings,,,,,Golden 1 Center,
86,"Sun, Feb 12, 2023",2:00p,Memphis Grizzlies,,Boston Celtics,,,,,TD Garden,
87,"Sun, Feb 12, 2023",3:00p,Detroit Pistons,,Toronto Raptors,,,,,Scotiabank Arena,
88,"Mon, Feb 13, 2023",7:00p,Atlanta Hawks,,Charlotte Hornets,,,,,Spectrum Center,
89,"Mon, Feb 13, 2023",7:00p,San Antonio Spurs,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
90,"Mon, Feb 13, 2023",7:00p,Utah Jazz,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
91,"Mon, Feb 13, 2023",7:00p,Houston Rockets,,Philadelphia 76ers,,,,,Wells Fargo Center,
92,"Mon, Feb 13, 2023",7:30p,Denver Nuggets,,Miami Heat,,,,,FTX Arena,
93,"Mon, Feb 13, 2023",7:30p,Brooklyn Nets,,New York Knicks,,,,,Madison Square Garden (IV),
94,"Mon, Feb 13, 2023",8:00p,Orlando Magic,,Chicago Bulls,,,,,United Center,
95,"Mon, Feb 13, 2023",8:00p,New Orleans Pelicans,,Oklahoma City Thunder,,,,,Paycom Center,
96,"Mon, Feb 13, 2023",8:30p,Minnesota Timberwolves,,Dallas Mavericks,,,,,American Airlines Center,
97,"Mon, Feb 13, 2023",10:00p,Washington Wizards,,Golden State Warriors,,,,,Chase Center,
98,"Mon, Feb 13, 2023",10:00p,Los Angeles Lakers,,Portland Trail Blazers,,,,,Moda Center,
99,"Tue, Feb 14, 2023",7:30p,Boston Celtics,,Milwaukee Bucks,,,,,Fiserv Forum,
100,"Tue, Feb 14, 2023",7:30p,Orlando Magic,,Toronto Raptors,,,,,Scotiabank Arena,
101,"Tue, Feb 14, 2023",9:00p,Sacramento Kings,,Phoenix Suns,,,,,Footprint Center,
102,"Tue, Feb 14, 2023",10:00p,Golden State Warriors,,Los Angeles Clippers,,,,,Crypto.com Arena,
103,"Tue, Feb 14, 2023",10:00p,Washington Wizards,,Portland Trail Blazers,,,,,Moda Center,
104,"Wed, Feb 15, 2023",7:00p,San Antonio Spurs,,Charlotte Hornets,,,,,Spectrum Center,
105,"Wed, Feb 15, 2023",7:00p,Chicago Bulls,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
106,"Wed, Feb 15, 2023",7:00p,Cleveland Cavaliers,,Philadelphia 76ers,,,,,Wells Fargo Center,
107,"Wed, Feb 15, 2023",7:30p,New York Knicks,,Atlanta Hawks,,,,,State Farm Arena,
108,"Wed, Feb 15, 2023",7:30p,Detroit Pistons,,Boston Celtics,,,,,TD Garden,
109,"Wed, Feb 15, 2023",7:30p,Miami Heat,,Brooklyn Nets,,,,,Barclays Center,
110,"Wed, Feb 15, 2023",8:00p,Utah Jazz,,Memphis Grizzlies,,,,,FedEx Forum,
111,"Wed, Feb 15, 2023",8:00p,Houston Rockets,,Oklahoma City Thunder,,,,,Paycom Center,
112,"Wed, Feb 15, 2023",9:00p,Dallas Mavericks,,Denver Nuggets,,,,,Ball Arena,
113,"Wed, Feb 15, 2023",10:00p,New Orleans Pelicans,,Los Angeles Lakers,,,,,Crypto.com Arena,
114,"Thu, Feb 16, 2023",7:30p,Milwaukee Bucks,,Chicago Bulls,,,,,United Center,
115,"Thu, Feb 16, 2023",8:00p,Washington Wizards,,Minnesota Timberwolves,,,,,Target Center,
116,"Thu, Feb 16, 2023",10:00p,Los Angeles Clippers,,Phoenix Suns,,,,,Footprint Center,
117,"Thu, Feb 23, 2023",7:00p,Denver Nuggets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
118,"Thu, Feb 23, 2023",7:00p,Boston Celtics,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
119,"Thu, Feb 23, 2023",7:00p,Detroit Pistons,,Orlando Magic,,,,,Amway Center,
120,"Thu, Feb 23, 2023",7:30p,Memphis Grizzlies,,Philadelphia 76ers,,,,,Wells Fargo Center,
121,"Thu, Feb 23, 2023",7:30p,New Orleans Pelicans,,Toronto Raptors,,,,,Scotiabank Arena,
122,"Thu, Feb 23, 2023",8:30p,San Antonio Spurs,,Dallas Mavericks,,,,,American Airlines Center,
123,"Thu, Feb 23, 2023",9:00p,Oklahoma City Thunder,,Utah Jazz,,,,,Vivint Arena,
124,"Thu, Feb 23, 2023",10:00p,Golden State Warriors,,Los Angeles Lakers,,,,,Crypto.com Arena,
125,"Thu, Feb 23, 2023",10:00p,Portland Trail Blazers,,Sacramento Kings,,,,,Golden 1 Center,
126,"Fri, Feb 24, 2023",7:00p,New York Knicks,,Washington Wizards,,,,,Capital One Arena,
127,"Fri, Feb 24, 2023",7:30p,Cleveland Cavaliers,,Atlanta Hawks,,,,,State Farm Arena,
128,"Fri, Feb 24, 2023",7:30p,Miami Heat,,Milwaukee Bucks,,,,,Fiserv Forum,
129,"Fri, Feb 24, 2023",8:00p,Charlotte Hornets,,Minnesota Timberwolves,,,,,Target Center,
130,"Fri, Feb 24, 2023",9:00p,Oklahoma City Thunder,,Phoenix Suns,,,,,Footprint Center,
131,"Fri, Feb 24, 2023",10:00p,Brooklyn Nets,,Chicago Bulls,,,,,United Center,
132,"Fri, Feb 24, 2023",10:00p,Houston Rockets,,Golden State Warriors,,,,,Chase Center,
133,"Fri, Feb 24, 2023",10:30p,Sacramento Kings,,Los Angeles Clippers,,,,,Crypto.com Arena,
134,"Sat, Feb 25, 2023",12:00p,Toronto Raptors,,Detroit Pistons,,,,,Little Caesars Arena,
135,"Sat, Feb 25, 2023",7:00p,Miami Heat,,Charlotte Hornets,,,,,Spectrum Center,
136,"Sat, Feb 25, 2023",7:00p,Indiana Pacers,,Orlando Magic,,,,,Amway Center,
137,"Sat, Feb 25, 2023",7:30p,New Orleans Pelicans,,New York Knicks,,,,,Madison Square Garden (IV),
138,"Sat, Feb 25, 2023",8:00p,Denver Nuggets,,Memphis Grizzlies,,,,,FedEx Forum,
139,"Sat, Feb 25, 2023",8:30p,Boston Celtics,,Philadelphia 76ers,,,,,Wells Fargo Center,
140,"Sat, Feb 25, 2023",9:00p,San Antonio Spurs,,Utah Jazz,,,,,Vivint Arena,
141,"Sun, Feb 26, 2023",1:00p,Phoenix Suns,,Milwaukee Bucks,,,,,Fiserv Forum,
142,"Sun, Feb 26, 2023",3:00p,Brooklyn Nets,,Atlanta Hawks,,,,,State Farm Arena,
143,"Sun, Feb 26, 2023",3:30p,Washington Wizards,,Chicago Bulls,,,,,United Center,
144,"Sun, Feb 26, 2023",3:30p,Los Angeles Lakers,,Dallas Mavericks,,,,,American Airlines Center,
145,"Sun, Feb 26, 2023",6:00p,Toronto Raptors,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
146,"Sun, Feb 26, 2023",7:00p,Sacramento Kings,,Oklahoma City Thunder,,,,,Paycom Center,
147,"Sun, Feb 26, 2023",7:30p,Minnesota Timberwolves,,Golden State Warriors,,,,,Chase Center,
148,"Sun, Feb 26, 2023",9:00p,Houston Rockets,,Portland Trail Blazers,,,,,Moda Center,
149,"Sun, Feb 26, 2023",10:00p,Los Angeles Clippers,,Denver Nuggets,,,,,Ball Arena,
150,"Mon, Feb 27, 2023",7:00p,Detroit Pistons,,Charlotte Hornets,,,,,Spectrum Center,
151,"Mon, Feb 27, 2023",7:00p,Miami Heat,,Philadelphia 76ers,,,,,Wells Fargo Center,
152,"Mon, Feb 27, 2023",7:30p,Boston Celtics,,New York Knicks,,,,,Madison Square Garden (IV),
153,"Mon, Feb 27, 2023",8:00p,Orlando Magic,,New Orleans Pelicans,,,,,Smoothie King Center,
154,"Tue, Feb 28, 2023",7:30p,Washington Wizards,,Atlanta Hawks,,,,,State Farm Arena,
155,"Tue, Feb 28, 2023",7:30p,Milwaukee Bucks,,Brooklyn Nets,,,,,Barclays Center,
156,"Tue, Feb 28, 2023",7:30p,Chicago Bulls,,Toronto Raptors,,,,,Scotiabank Arena,
157,"Tue, Feb 28, 2023",8:00p,Denver Nuggets,,Houston Rockets,,,,,Toyota Center,
158,"Tue, Feb 28, 2023",8:00p,Los Angeles Lakers,,Memphis Grizzlies,,,,,FedEx Forum,
159,"Tue, Feb 28, 2023",8:00p,Sacramento Kings,,Oklahoma City Thunder,,,,,Paycom Center,
160,"Tue, Feb 28, 2023",8:30p,Indiana Pacers,,Dallas Mavericks,,,,,American Airlines Center,
161,"Tue, Feb 28, 2023",9:00p,San Antonio Spurs,,Utah Jazz,,,,,Vivint Arena,
162,"Tue, Feb 28, 2023",10:00p,Portland Trail Blazers,,Golden State Warriors,,,,,Chase Center,
163,"Tue, Feb 28, 2023",10:00p,Minnesota Timberwolves,,Los Angeles Clippers,,,,,Crypto.com Arena,
0,"Wed, Mar 1, 2023",7:00p,Phoenix Suns,,Charlotte Hornets,,,,,Spectrum Center,
1,"Wed, Mar 1, 2023",7:00p,Chicago Bulls,,Detroit Pistons,,,,,Little Caesars Arena,
2,"Wed, Mar 1, 2023",7:30p,Cleveland Cavaliers,,Boston Celtics,,,,,TD Garden,
3,"Wed, Mar 1, 2023",7:30p,Philadelphia 76ers,,Miami Heat,,,,,FTX Arena,
4,"Wed, Mar 1, 2023",7:30p,Brooklyn Nets,,New York Knicks,,,,,Madison Square Garden (IV),
5,"Wed, Mar 1, 2023",8:00p,Memphis Grizzlies,,Houston Rockets,,,,,Toyota Center,
6,"Wed, Mar 1, 2023",8:00p,Orlando Magic,,Milwaukee Bucks,,,,,Fiserv Forum,
7,"Wed, Mar 1, 2023",8:00p,Los Angeles Lakers,,Oklahoma City Thunder,,,,,Paycom Center,
8,"Wed, Mar 1, 2023",10:00p,New Orleans Pelicans,,Portland Trail Blazers,,,,,Moda Center,
9,"Thu, Mar 2, 2023",7:00p,Toronto Raptors,,Washington Wizards,,,,,Capital One Arena,
10,"Thu, Mar 2, 2023",7:30p,Philadelphia 76ers,,Dallas Mavericks,,,,,American Airlines Center,
11,"Thu, Mar 2, 2023",8:30p,Indiana Pacers,,San Antonio Spurs,,,,,AT&T Center,
12,"Thu, Mar 2, 2023",10:00p,Los Angeles Clippers,,Golden State Warriors,,,,,Chase Center,
13,"Fri, Mar 3, 2023",7:00p,Orlando Magic,,Charlotte Hornets,,,,,Spectrum Center,
14,"Fri, Mar 3, 2023",7:30p,Portland Trail Blazers,,Atlanta Hawks,,,,,State Farm Arena,
15,"Fri, Mar 3, 2023",7:30p,Brooklyn Nets,,Boston Celtics,,,,,TD Garden,
16,"Fri, Mar 3, 2023",8:00p,Phoenix Suns,,Chicago Bulls,,,,,United Center,
17,"Fri, Mar 3, 2023",8:00p,New York Knicks,,Miami Heat,,,,,FTX Arena,
18,"Fri, Mar 3, 2023",8:00p,Utah Jazz,,Oklahoma City Thunder,,,,,Paycom Center,
19,"Fri, Mar 3, 2023",10:00p,Memphis Grizzlies,,Denver Nuggets,,,,,Ball Arena,
20,"Fri, Mar 3, 2023",10:00p,New Orleans Pelicans,,Golden State Warriors,,,,,Chase Center,
21,"Fri, Mar 3, 2023",10:00p,Los Angeles Clippers,,Sacramento Kings,,,,,Golden 1 Center,
22,"Fri, Mar 3, 2023",10:30p,Minnesota Timberwolves,,Los Angeles Lakers,,,,,Crypto.com Arena,
23,"Sat, Mar 4, 2023",5:00p,Toronto Raptors,,Washington Wizards,,,,,Capital One Arena,
24,"Sat, Mar 4, 2023",8:00p,Detroit Pistons,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
25,"Sat, Mar 4, 2023",8:00p,Atlanta Hawks,,Miami Heat,,,,,FTX Arena,
26,"Sat, Mar 4, 2023",8:00p,Houston Rockets,,San Antonio Spurs,,,,,AT&T Center,
27,"Sat, Mar 4, 2023",8:30p,Philadelphia 76ers,,Milwaukee Bucks,,,,,Fiserv Forum,
28,"Sat, Mar 4, 2023",10:00p,Minnesota Timberwolves,,Sacramento Kings,,,,,Golden 1 Center,
29,"Sun, Mar 5, 2023",1:00p,Phoenix Suns,,Dallas Mavericks,,,,,American Airlines Center,
30,"Sun, Mar 5, 2023",3:30p,Indiana Pacers,,Chicago Bulls,,,,,United Center,
31,"Sun, Mar 5, 2023",3:30p,Golden State Warriors,,Los Angeles Lakers,,,,,Crypto.com Arena,
32,"Sun, Mar 5, 2023",6:00p,Charlotte Hornets,,Brooklyn Nets,,,,,Barclays Center,
33,"Sun, Mar 5, 2023",6:00p,Portland Trail Blazers,,Orlando Magic,,,,,Amway Center,
34,"Sun, Mar 5, 2023",7:00p,San Antonio Spurs,,Houston Rockets,,,,,Toyota Center,
35,"Sun, Mar 5, 2023",7:00p,Utah Jazz,,Oklahoma City Thunder,,,,,Paycom Center,
36,"Sun, Mar 5, 2023",7:30p,New York Knicks,,Boston Celtics,,,,,TD Garden,
37,"Sun, Mar 5, 2023",10:00p,Memphis Grizzlies,,Los Angeles Clippers,,,,,Crypto.com Arena,
38,"Mon, Mar 6, 2023",7:00p,Boston Celtics,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
39,"Mon, Mar 6, 2023",7:00p,Philadelphia 76ers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
40,"Mon, Mar 6, 2023",7:00p,Milwaukee Bucks,,Washington Wizards,,,,,Capital One Arena,
41,"Mon, Mar 6, 2023",7:30p,Atlanta Hawks,,Miami Heat,,,,,FTX Arena,
42,"Mon, Mar 6, 2023",9:00p,Toronto Raptors,,Denver Nuggets,,,,,Ball Arena,
43,"Mon, Mar 6, 2023",10:00p,New Orleans Pelicans,,Sacramento Kings,,,,,Golden 1 Center,
44,"Tue, Mar 7, 2023",7:00p,Portland Trail Blazers,,Detroit Pistons,,,,,Little Caesars Arena,
45,"Tue, Mar 7, 2023",7:00p,Milwaukee Bucks,,Orlando Magic,,,,,Amway Center,
46,"Tue, Mar 7, 2023",7:30p,Philadelphia 76ers,,Minnesota Timberwolves,,,,,Target Center,
47,"Tue, Mar 7, 2023",7:30p,Charlotte Hornets,,New York Knicks,,,,,Madison Square Garden (IV),
48,"Tue, Mar 7, 2023",8:00p,Brooklyn Nets,,Houston Rockets,,,,,Toyota Center,
49,"Tue, Mar 7, 2023",8:00p,Golden State Warriors,,Oklahoma City Thunder,,,,,Paycom Center,
50,"Tue, Mar 7, 2023",8:30p,Utah Jazz,,Dallas Mavericks,,,,,American Airlines Center,
51,"Tue, Mar 7, 2023",10:00p,Memphis Grizzlies,,Los Angeles Lakers,,,,,Crypto.com Arena,
52,"Wed, Mar 8, 2023",7:00p,Atlanta Hawks,,Washington Wizards,,,,,Capital One Arena,
53,"Wed, Mar 8, 2023",7:30p,Portland Trail Blazers,,Boston Celtics,,,,,TD Garden,
54,"Wed, Mar 8, 2023",7:30p,Cleveland Cavaliers,,Miami Heat,,,,,FTX Arena,
55,"Wed, Mar 8, 2023",7:30p,Dallas Mavericks,,New Orleans Pelicans,,,,,Smoothie King Center,
56,"Wed, Mar 8, 2023",9:00p,Chicago Bulls,,Denver Nuggets,,,,,Ball Arena,
57,"Wed, Mar 8, 2023",9:00p,Oklahoma City Thunder,,Phoenix Suns,,,,,Footprint Center,
58,"Wed, Mar 8, 2023",10:00p,Toronto Raptors,,Los Angeles Clippers,,,,,Crypto.com Arena,
59,"Thu, Mar 9, 2023",7:00p,Charlotte Hornets,,Detroit Pistons,,,,,Little Caesars Arena,
60,"Thu, Mar 9, 2023",7:00p,Houston Rockets,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
61,"Thu, Mar 9, 2023",7:00p,Utah Jazz,,Orlando Magic,,,,,Amway Center,
62,"Thu, Mar 9, 2023",7:30p,Brooklyn Nets,,Milwaukee Bucks,,,,,Fiserv Forum,
63,"Thu, Mar 9, 2023",10:00p,Golden State Warriors,,Memphis Grizzlies,,,,,FedEx Forum,
64,"Thu, Mar 9, 2023",10:00p,New York Knicks,,Sacramento Kings,,,,,Golden 1 Center,
65,"Fri, Mar 10, 2023",7:00p,Portland Trail Blazers,,Philadelphia 76ers,,,,,Wells Fargo Center,
66,"Fri, Mar 10, 2023",7:00p,Atlanta Hawks,,Washington Wizards,,,,,Capital One Arena,
67,"Fri, Mar 10, 2023",8:00p,Cleveland Cavaliers,,Miami Heat,,,,,FTX Arena,
68,"Fri, Mar 10, 2023",8:00p,Brooklyn Nets,,Minnesota Timberwolves,,,,,Target Center,
69,"Fri, Mar 10, 2023",8:00p,Denver Nuggets,,San Antonio Spurs,,,,,AT&T Center,
70,"Fri, Mar 10, 2023",10:30p,Toronto Raptors,,Los Angeles Lakers,,,,,Crypto.com Arena,
71,"Sat, Mar 11, 2023",4:00p,New York Knicks,,Los Angeles Clippers,,,,,Crypto.com Arena,
72,"Sat, Mar 11, 2023",7:00p,Utah Jazz,,Charlotte Hornets,,,,,Spectrum Center,
73,"Sat, Mar 11, 2023",7:00p,Indiana Pacers,,Detroit Pistons,,,,,Little Caesars Arena,
74,"Sat, Mar 11, 2023",7:00p,Miami Heat,,Orlando Magic,,,,,Amway Center,
75,"Sat, Mar 11, 2023",7:30p,Boston Celtics,,Atlanta Hawks,,,,,State Farm Arena,
76,"Sat, Mar 11, 2023",8:00p,Chicago Bulls,,Houston Rockets,,,,,Toyota Center,
77,"Sat, Mar 11, 2023",8:00p,Dallas Mavericks,,Memphis Grizzlies,,,,,FedEx Forum,
78,"Sat, Mar 11, 2023",8:30p,Milwaukee Bucks,,Golden State Warriors,,,,,Chase Center,
79,"Sat, Mar 11, 2023",8:30p,Oklahoma City Thunder,,New Orleans Pelicans,,,,,Smoothie King Center,
80,"Sat, Mar 11, 2023",10:00p,Sacramento Kings,,Phoenix Suns,,,,,Footprint Center,
81,"Sun, Mar 12, 2023",3:30p,Brooklyn Nets,,Denver Nuggets,,,,,Ball Arena,
82,"Sun, Mar 12, 2023",5:00p,Cleveland Cavaliers,,Charlotte Hornets,,,,,Spectrum Center,
83,"Sun, Mar 12, 2023",6:00p,Washington Wizards,,Philadelphia 76ers,,,,,Wells Fargo Center,
84,"Sun, Mar 12, 2023",7:00p,Portland Trail Blazers,,New Orleans Pelicans,,,,,Smoothie King Center,
85,"Sun, Mar 12, 2023",7:00p,Oklahoma City Thunder,,San Antonio Spurs,,,,,AT&T Center,
86,"Sun, Mar 12, 2023",9:00p,New York Knicks,,Los Angeles Lakers,,,,,Crypto.com Arena,
87,"Mon, Mar 13, 2023",7:00p,Indiana Pacers,,Detroit Pistons,,,,,Little Caesars Arena,
88,"Mon, Mar 13, 2023",7:30p,Minnesota Timberwolves,,Atlanta Hawks,,,,,State Farm Arena,
89,"Mon, Mar 13, 2023",7:30p,Memphis Grizzlies,,Dallas Mavericks,,,,,American Airlines Center,
90,"Mon, Mar 13, 2023",7:30p,Utah Jazz,,Miami Heat,,,,,FTX Arena,
91,"Mon, Mar 13, 2023",8:00p,Boston Celtics,,Houston Rockets,,,,,Toyota Center,
92,"Mon, Mar 13, 2023",10:00p,Phoenix Suns,,Golden State Warriors,,,,,Chase Center,
93,"Mon, Mar 13, 2023",10:00p,Milwaukee Bucks,,Sacramento Kings,,,,,Golden 1 Center,
94,"Tue, Mar 14, 2023",7:00p,Cleveland Cavaliers,,Charlotte Hornets,,,,,Spectrum Center,
95,"Tue, Mar 14, 2023",7:00p,Detroit Pistons,,Washington Wizards,,,,,Capital One Arena,
96,"Tue, Mar 14, 2023",7:30p,Denver Nuggets,,Toronto Raptors,,,,,Scotiabank Arena,
97,"Tue, Mar 14, 2023",8:00p,Los Angeles Lakers,,New Orleans Pelicans,,,,,Smoothie King Center,
98,"Tue, Mar 14, 2023",8:00p,Brooklyn Nets,,Oklahoma City Thunder,,,,,Paycom Center,
99,"Tue, Mar 14, 2023",8:00p,Orlando Magic,,San Antonio Spurs,,,,,AT&T Center,
100,"Tue, Mar 14, 2023",10:00p,Milwaukee Bucks,,Phoenix Suns,,,,,Footprint Center,
101,"Tue, Mar 14, 2023",10:00p,New York Knicks,,Portland Trail Blazers,,,,,Moda Center,
102,"Wed, Mar 15, 2023",7:30p,Philadelphia 76ers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
103,"Wed, Mar 15, 2023",7:30p,Memphis Grizzlies,,Miami Heat,,,,,FTX Arena,
104,"Wed, Mar 15, 2023",8:00p,Sacramento Kings,,Chicago Bulls,,,,,United Center,
105,"Wed, Mar 15, 2023",8:00p,Los Angeles Lakers,,Houston Rockets,,,,,Toyota Center,
106,"Wed, Mar 15, 2023",8:00p,Boston Celtics,,Minnesota Timberwolves,,,,,Target Center,
107,"Wed, Mar 15, 2023",8:30p,Dallas Mavericks,,San Antonio Spurs,,,,,AT&T Center,
108,"Wed, Mar 15, 2023",10:00p,Golden State Warriors,,Los Angeles Clippers,,,,,Crypto.com Arena,
109,"Thu, Mar 16, 2023",7:00p,Denver Nuggets,,Detroit Pistons,,,,,Little Caesars Arena,
110,"Thu, Mar 16, 2023",7:30p,Sacramento Kings,,Brooklyn Nets,,,,,Barclays Center,
111,"Thu, Mar 16, 2023",7:30p,Oklahoma City Thunder,,Toronto Raptors,,,,,Scotiabank Arena,
112,"Thu, Mar 16, 2023",8:00p,Indiana Pacers,,Milwaukee Bucks,,,,,Fiserv Forum,
113,"Thu, Mar 16, 2023",10:00p,Orlando Magic,,Phoenix Suns,,,,,Footprint Center,
114,"Fri, Mar 17, 2023",7:00p,Philadelphia 76ers,,Charlotte Hornets,,,,,Spectrum Center,
115,"Fri, Mar 17, 2023",7:30p,Golden State Warriors,,Atlanta Hawks,,,,,State Farm Arena,
116,"Fri, Mar 17, 2023",7:30p,Washington Wizards,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
117,"Fri, Mar 17, 2023",8:00p,Minnesota Timberwolves,,Chicago Bulls,,,,,United Center,
118,"Fri, Mar 17, 2023",8:00p,New Orleans Pelicans,,Houston Rockets,,,,,Toyota Center,
119,"Fri, Mar 17, 2023",8:00p,Memphis Grizzlies,,San Antonio Spurs,,,,,AT&T Center,
120,"Fri, Mar 17, 2023",10:00p,Boston Celtics,,Portland Trail Blazers,,,,,Moda Center,
121,"Fri, Mar 17, 2023",10:30p,Dallas Mavericks,,Los Angeles Lakers,,,,,Crypto.com Arena,
122,"Sat, Mar 18, 2023",1:00p,Denver Nuggets,,New York Knicks,,,,,Madison Square Garden (IV),
123,"Sat, Mar 18, 2023",3:00p,Orlando Magic,,Los Angeles Clippers,,,,,Crypto.com Arena,
124,"Sat, Mar 18, 2023",7:00p,Philadelphia 76ers,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
125,"Sat, Mar 18, 2023",7:00p,Minnesota Timberwolves,,Toronto Raptors,,,,,Scotiabank Arena,
126,"Sat, Mar 18, 2023",8:00p,Miami Heat,,Chicago Bulls,,,,,United Center,
127,"Sat, Mar 18, 2023",8:00p,Golden State Warriors,,Memphis Grizzlies,,,,,FedEx Forum,
128,"Sat, Mar 18, 2023",8:00p,Sacramento Kings,,Washington Wizards,,,,,Capital One Arena,
129,"Sat, Mar 18, 2023",9:00p,Boston Celtics,,Utah Jazz,,,,,Vivint Arena,
130,"Sun, Mar 19, 2023",3:30p,Denver Nuggets,,Brooklyn Nets,,,,,Barclays Center,
131,"Sun, Mar 19, 2023",3:30p,Phoenix Suns,,Oklahoma City Thunder,,,,,Paycom Center,
132,"Sun, Mar 19, 2023",4:00p,Atlanta Hawks,,San Antonio Spurs,,,,,AT&T Center,
133,"Sun, Mar 19, 2023",6:00p,Miami Heat,,Detroit Pistons,,,,,Little Caesars Arena,
134,"Sun, Mar 19, 2023",7:00p,New Orleans Pelicans,,Houston Rockets,,,,,Toyota Center,
135,"Sun, Mar 19, 2023",8:00p,Toronto Raptors,,Milwaukee Bucks,,,,,Fiserv Forum,
136,"Sun, Mar 19, 2023",9:00p,Los Angeles Clippers,,Portland Trail Blazers,,,,,Moda Center,
137,"Sun, Mar 19, 2023",9:30p,Orlando Magic,,Los Angeles Lakers,,,,,Crypto.com Arena,
138,"Mon, Mar 20, 2023",7:00p,Indiana Pacers,,Charlotte Hornets,,,,,Spectrum Center,
139,"Mon, Mar 20, 2023",7:00p,Chicago Bulls,,Philadelphia 76ers,,,,,Wells Fargo Center,
140,"Mon, Mar 20, 2023",7:30p,Minnesota Timberwolves,,New York Knicks,,,,,Madison Square Garden (IV),
141,"Mon, Mar 20, 2023",8:00p,Golden State Warriors,,Houston Rockets,,,,,Toyota Center,
142,"Mon, Mar 20, 2023",8:00p,Dallas Mavericks,,Memphis Grizzlies,,,,,FedEx Forum,
143,"Mon, Mar 20, 2023",9:00p,Sacramento Kings,,Utah Jazz,,,,,Vivint Arena,
144,"Tue, Mar 21, 2023",7:00p,Washington Wizards,,Orlando Magic,,,,,Amway Center,
145,"Tue, Mar 21, 2023",7:30p,Detroit Pistons,,Atlanta Hawks,,,,,State Farm Arena,
146,"Tue, Mar 21, 2023",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,Barclays Center,
147,"Tue, Mar 21, 2023",8:00p,San Antonio Spurs,,New Orleans Pelicans,,,,,Smoothie King Center,
148,"Tue, Mar 21, 2023",10:00p,Boston Celtics,,Sacramento Kings,,,,,Golden 1 Center,
149,"Tue, Mar 21, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Clippers,,,,,Crypto.com Arena,
150,"Wed, Mar 22, 2023",7:00p,Denver Nuggets,,Washington Wizards,,,,,Capital One Arena,
151,"Wed, Mar 22, 2023",7:30p,Golden State Warriors,,Dallas Mavericks,,,,,American Airlines Center,
152,"Wed, Mar 22, 2023",7:30p,New York Knicks,,Miami Heat,,,,,FTX Arena,
153,"Wed, Mar 22, 2023",7:30p,Indiana Pacers,,Toronto Raptors,,,,,Scotiabank Arena,
154,"Wed, Mar 22, 2023",8:00p,Philadelphia 76ers,,Chicago Bulls,,,,,United Center,
155,"Wed, Mar 22, 2023",8:00p,Houston Rockets,,Memphis Grizzlies,,,,,FedEx Forum,
156,"Wed, Mar 22, 2023",8:00p,San Antonio Spurs,,Milwaukee Bucks,,,,,Fiserv Forum,
157,"Wed, Mar 22, 2023",8:00p,Atlanta Hawks,,Minnesota Timberwolves,,,,,Target Center,
158,"Wed, Mar 22, 2023",9:00p,Portland Trail Blazers,,Utah Jazz,,,,,Vivint Arena,
159,"Wed, Mar 22, 2023",10:00p,Phoenix Suns,,Los Angeles Lakers,,,,,Crypto.com Arena,
160,"Thu, Mar 23, 2023",7:00p,New York Knicks,,Orlando Magic,,,,,Amway Center,
161,"Thu, Mar 23, 2023",7:30p,Cleveland Cavaliers,,Brooklyn Nets,,,,,Barclays Center,
